original_aln,0.16329,0.39988
1,0.148428,0.414432
2,0.165359,0.364619
3,0.17468,0.423473
4,0.175262,0.39785
5,0.156901,0.404708
6,0.153166,0.411011
7,0.161479,0.378629
8,0.150429,0.403383
9,0.15791,0.377229
10,0.160134,0.41932
11,0.182839,0.405901
12,0.156113,0.421705
13,0.176111,0.408028
14,0.127904,0.399861
15,0.161859,0.422053
16,0.162081,0.39097
17,0.153026,0.411092
18,0.154064,0.408896
19,0.180282,0.386201
20,0.171031,0.435835
21,0.152316,0.393732
22,0.169268,0.436387
23,0.148649,0.409286
24,0.157811,0.390201
25,0.146113,0.394633
26,0.170233,0.410313
27,0.160669,0.416772
28,0.187824,0.391463
29,0.152572,0.409005
30,0.165401,0.40112
31,0.157435,0.414353
32,0.158645,0.408715
33,0.152653,0.397126
34,0.161452,0.410066
35,0.163002,0.427395
36,0.183919,0.41651
37,0.185268,0.389004
38,0.166363,0.404057
39,0.151621,0.413117
40,0.198293,0.381871
41,0.156793,0.393352
42,0.154593,0.410513
43,0.160087,0.3923
44,0.168429,0.399707
45,0.178828,0.413014
46,0.160095,0.431862
47,0.162737,0.405604
48,0.168686,0.3877
49,0.167986,0.414118
50,0.15843,0.399027
51,0.187488,0.400786
52,0.170189,0.387345
53,0.156572,0.404959
54,0.161529,0.369488
55,0.168784,0.393488
56,0.157204,0.409924
57,0.169419,0.423707
58,0.166811,0.375952
59,0.148745,0.416821
60,0.172064,0.395636
61,0.148879,0.399789
62,0.152645,0.400562
63,0.159782,0.40432
64,0.151948,0.449564
65,0.150819,0.404821
66,0.174788,0.390529
67,0.180916,0.391402
68,0.149653,0.409523
69,0.146922,0.38248
70,0.149578,0.395716
71,0.155526,0.390962
72,0.188691,0.40897
73,0.195991,0.404637
74,0.182247,0.383128
75,0.16492,0.440829
76,0.158147,0.413866
77,0.186902,0.377281
78,0.186781,0.378264
79,0.168678,0.418778
80,0.165552,0.422858
81,0.166258,0.411955
82,0.179204,0.431717
83,0.124358,0.386783
84,0.156852,0.391263
85,0.156154,0.407406
86,0.172137,0.392388
87,0.168856,0.389145
88,0.153821,0.425689
89,0.163327,0.406381
90,0.17813,0.404629
91,0.13022,0.387878
92,0.18212,0.4022
93,0.138168,0.393923
94,0.171928,0.373982
95,0.149025,0.377356
96,0.176961,0.396899
97,0.189463,0.386552
98,0.182755,0.421336
99,0.176132,0.394102
100,0.171995,0.401038
101,0.164742,0.406809
102,0.165676,0.404192
103,0.153153,0.393069
104,0.180825,0.407412
105,0.162566,0.405906
106,0.167141,0.413821
107,0.176165,0.393275
108,0.186373,0.41312
109,0.171425,0.400278
110,0.156921,0.415885
111,0.171176,0.406772
112,0.146757,0.447285
113,0.16268,0.402893
114,0.193268,0.427031
115,0.178812,0.420618
116,0.175284,0.397402
117,0.154997,0.396938
118,0.164024,0.404146
119,0.149004,0.386542
120,0.159962,0.405633
121,0.186389,0.384855
122,0.160753,0.400771
123,0.166427,0.383681
124,0.157405,0.421523
125,0.158063,0.390503
126,0.182207,0.403661
127,0.159626,0.408093
128,0.167531,0.391047
129,0.157233,0.390893
130,0.179899,0.396002
131,0.176754,0.393108
132,0.152099,0.401764
133,0.195912,0.418376
134,0.166108,0.398877
135,0.150404,0.410789
136,0.175281,0.380736
137,0.165857,0.402121
138,0.182553,0.405103
139,0.169633,0.420532
140,0.158514,0.394222
141,0.15935,0.383543
142,0.184531,0.395688
143,0.136922,0.410858
144,0.196127,0.39176
145,0.161453,0.402028
146,0.145693,0.395924
147,0.141573,0.409868
148,0.174347,0.421063
149,0.164201,0.395909
150,0.190403,0.403007
151,0.168797,0.395001
152,0.187984,0.406514
153,0.124136,0.438875
154,0.169571,0.380893
155,0.186657,0.393061
156,0.144813,0.409291
157,0.162077,0.412983
158,0.15544,0.412472
159,0.170606,0.410854
160,0.174234,0.406808
161,0.140779,0.393716
162,0.162688,0.407524
163,0.159037,0.38639
164,0.154364,0.424201
165,0.140133,0.38608
166,0.175264,0.410243
167,0.18458,0.399967
168,0.172138,0.387676
169,0.185372,0.402677
170,0.15819,0.406291
171,0.146539,0.415626
172,0.160758,0.420347
173,0.158587,0.37769
174,0.166013,0.419836
175,0.165356,0.39949
176,0.145201,0.424549
177,0.18361,0.398364
178,0.141122,0.394969
179,0.153463,0.400185
180,0.201591,0.415699
181,0.15648,0.403183
182,0.192736,0.411293
183,0.151359,0.416244
184,0.161384,0.393951
185,0.1611,0.414025
186,0.182169,0.425815
187,0.176258,0.422383
188,0.179999,0.408868
189,0.162227,0.397137
190,0.162526,0.419605
191,0.155748,0.407911
192,0.182497,0.392786
193,0.16931,0.402507
194,0.173994,0.390187
195,0.165614,0.409354
196,0.169784,0.387749
197,0.145721,0.399234
198,0.174114,0.402634
199,0.177905,0.41651
200,0.172085,0.413001
201,0.176058,0.414973
202,0.162892,0.396854
203,0.167506,0.412287
204,0.168167,0.401687
205,0.158222,0.400251
206,0.171349,0.381256
207,0.162788,0.38751
208,0.159993,0.419665
209,0.152285,0.401579
210,0.155278,0.40448
211,0.161644,0.407757
212,0.177732,0.424362
213,0.158446,0.416421
214,0.165343,0.393459
215,0.148151,0.392592
216,0.147617,0.398596
217,0.142421,0.396325
218,0.152662,0.407107
219,0.161764,0.388237
220,0.191722,0.393919
221,0.17549,0.414128
222,0.155833,0.414921
223,0.159428,0.398944
224,0.160096,0.393188
225,0.15008,0.367678
226,0.181859,0.403131
227,0.177906,0.394999
228,0.169118,0.383536
229,0.145207,0.400343
230,0.151435,0.385767
231,0.133532,0.375583
232,0.181928,0.402713
233,0.142344,0.405652
234,0.153039,0.409002
235,0.175998,0.404761
236,0.165607,0.40864
237,0.175185,0.383677
238,0.149752,0.407736
239,0.147116,0.413917
240,0.176581,0.430297
241,0.143177,0.426173
242,0.17073,0.364838
243,0.160397,0.410721
244,0.158585,0.392279
245,0.138152,0.417627
246,0.175051,0.393595
247,0.186722,0.425886
248,0.144491,0.391581
249,0.160345,0.405826
250,0.174238,0.383116
251,0.157313,0.424166
252,0.156456,0.404207
253,0.157984,0.39364
254,0.17611,0.393888
255,0.161904,0.399288
256,0.162044,0.398536
257,0.167818,0.387686
258,0.166232,0.402262
259,0.144324,0.42416
260,0.16544,0.432702
261,0.178218,0.417311
262,0.159774,0.395606
263,0.1761,0.396873
264,0.197019,0.398715
265,0.159856,0.408369
266,0.15473,0.407645
267,0.188295,0.390475
268,0.157374,0.383858
269,0.159552,0.402658
270,0.16792,0.390511
271,0.16116,0.404312
272,0.153525,0.410597
273,0.161249,0.412597
274,0.172376,0.381957
275,0.146045,0.393126
276,0.146032,0.369215
277,0.171377,0.40418
278,0.146767,0.400912
279,0.181821,0.394089
280,0.179734,0.416725
281,0.167329,0.395028
282,0.141101,0.405929
283,0.176322,0.394801
284,0.154574,0.375884
285,0.183414,0.395599
286,0.152181,0.376214
287,0.146376,0.399919
288,0.180947,0.392846
289,0.176389,0.409431
290,0.144562,0.393706
291,0.18662,0.389371
292,0.149919,0.40245
293,0.180949,0.405199
294,0.199561,0.399984
295,0.166246,0.39665
296,0.169855,0.38948
297,0.18397,0.376949
298,0.176074,0.400073
299,0.177473,0.394468
300,0.13196,0.414902
301,0.176695,0.381379
302,0.192946,0.401103
303,0.148761,0.387719
304,0.16082,0.409229
305,0.153569,0.388054
306,0.161862,0.409976
307,0.163803,0.394557
308,0.156651,0.402131
309,0.189882,0.380141
310,0.15487,0.40615
311,0.169946,0.390645
312,0.181216,0.390173
313,0.157438,0.38976
314,0.162881,0.397708
315,0.179142,0.401333
316,0.171635,0.395615
317,0.154457,0.407376
318,0.163341,0.407007
319,0.142125,0.396719
320,0.153784,0.418414
321,0.185622,0.40097
322,0.160396,0.427346
323,0.166986,0.421243
324,0.180437,0.419013
325,0.16277,0.415362
326,0.187445,0.424782
327,0.169908,0.374981
328,0.196031,0.416779
329,0.133955,0.415255
330,0.17921,0.381765
331,0.170826,0.394458
332,0.181585,0.415462
333,0.145149,0.426246
334,0.162586,0.405308
335,0.17338,0.360514
336,0.179636,0.381482
337,0.190008,0.407743
338,0.172141,0.383801
339,0.153137,0.42125
340,0.160718,0.390493
341,0.185348,0.406074
342,0.154642,0.432364
343,0.187677,0.405044
344,0.136957,0.402764
345,0.153969,0.421114
346,0.185297,0.394125
347,0.170495,0.382432
348,0.199382,0.411408
349,0.139637,0.385733
350,0.181167,0.409807
351,0.163359,0.379831
352,0.150056,0.396072
353,0.145475,0.40244
354,0.157455,0.434238
355,0.161517,0.40996
356,0.171756,0.422631
357,0.13683,0.376554
358,0.13868,0.403756
359,0.163131,0.376602
360,0.178455,0.395425
361,0.169669,0.405788
362,0.142102,0.406981
363,0.154078,0.393901
364,0.18298,0.394695
365,0.181867,0.414948
366,0.161051,0.404523
367,0.176661,0.391489
368,0.183398,0.408241
369,0.200504,0.376055
370,0.143319,0.404679
371,0.180064,0.377745
372,0.159038,0.411067
373,0.153078,0.403682
374,0.156766,0.406418
375,0.158264,0.402236
376,0.178292,0.400115
377,0.186545,0.398556
378,0.161535,0.385721
379,0.159081,0.410749
380,0.170519,0.398717
381,0.18688,0.401631
382,0.170772,0.413427
383,0.15869,0.411724
384,0.154774,0.378047
385,0.147264,0.404568
386,0.172256,0.399643
387,0.148194,0.395379
388,0.168198,0.4057
389,0.176553,0.403677
390,0.159761,0.407498
391,0.157933,0.392733
392,0.163038,0.386671
393,0.162889,0.399107
394,0.154001,0.403642
395,0.15606,0.396556
396,0.157608,0.405221
397,0.177425,0.392393
398,0.207231,0.397614
399,0.148755,0.374513
400,0.177267,0.373889
401,0.171691,0.373098
402,0.166048,0.408193
403,0.166757,0.400007
404,0.148619,0.396396
405,0.172858,0.433133
406,0.198773,0.389582
407,0.164319,0.388244
408,0.145361,0.381946
409,0.152796,0.39936
410,0.171481,0.405779
411,0.169713,0.400937
412,0.135275,0.394408
413,0.169594,0.406883
414,0.183718,0.397954
415,0.17867,0.395991
416,0.168087,0.40109
417,0.153121,0.392267
418,0.171747,0.403782
419,0.166872,0.403983
420,0.164297,0.409412
421,0.147591,0.389567
422,0.155192,0.374158
423,0.143709,0.394274
424,0.157081,0.394303
425,0.161335,0.388828
426,0.188049,0.401831
427,0.214846,0.390158
428,0.154671,0.390584
429,0.16743,0.412285
430,0.178177,0.380366
431,0.143021,0.397443
432,0.170461,0.401614
433,0.160615,0.40781
434,0.20394,0.394969
435,0.164182,0.408579
436,0.15452,0.397937
437,0.165884,0.407111
438,0.168639,0.382933
439,0.177964,0.3696
440,0.157755,0.400766
441,0.158367,0.403217
442,0.153037,0.411711
443,0.159864,0.403931
444,0.165791,0.397329
445,0.155067,0.386676
446,0.167997,0.430084
447,0.158294,0.4136
448,0.156215,0.405761
449,0.159697,0.392194
450,0.162491,0.393436
451,0.175524,0.384085
452,0.165491,0.394551
453,0.189383,0.392631
454,0.161643,0.411757
455,0.142185,0.435188
456,0.13966,0.410074
457,0.161208,0.407983
458,0.155052,0.438882
459,0.167642,0.417757
460,0.148949,0.396243
461,0.175424,0.397169
462,0.184658,0.398615
463,0.172881,0.386839
464,0.185877,0.419678
465,0.163765,0.405569
466,0.173945,0.404338
467,0.148193,0.411066
468,0.150826,0.390019
469,0.166678,0.393322
470,0.192249,0.406148
471,0.133549,0.40192
472,0.154514,0.440149
473,0.165738,0.397489
474,0.15376,0.410288
475,0.182549,0.40197
476,0.170342,0.386632
477,0.166915,0.422627
478,0.172257,0.426833
479,0.152846,0.386852
480,0.162063,0.403627
481,0.16556,0.39463
482,0.144577,0.380127
483,0.170293,0.387681
484,0.168954,0.409668
485,0.181238,0.370149
486,0.149845,0.408183
487,0.172952,0.39848
488,0.152281,0.405115
489,0.173966,0.409285
490,0.171588,0.409309
491,0.147548,0.408373
492,0.167451,0.397288
493,0.166387,0.419252
494,0.160668,0.407946
495,0.180685,0.413387
496,0.176708,0.391007
497,0.147712,0.3751
498,0.147684,0.392167
499,0.175731,0.409996
500,0.174583,0.404946
501,0.159625,0.393373
502,0.140911,0.395519
503,0.161758,0.393351
504,0.175044,0.397839
505,0.155886,0.420073
506,0.172378,0.401791
507,0.143837,0.397646
508,0.176135,0.375801
509,0.17209,0.383984
510,0.162089,0.407213
511,0.141803,0.397783
512,0.162403,0.394694
513,0.142646,0.384474
514,0.162425,0.39169
515,0.136467,0.386907
516,0.152933,0.410326
517,0.170962,0.408652
518,0.195681,0.405
519,0.166301,0.392158
520,0.149395,0.380614
521,0.1655,0.413512
522,0.170706,0.388445
523,0.192059,0.406131
524,0.173156,0.411745
525,0.140992,0.378173
526,0.156536,0.416574
527,0.166412,0.414746
528,0.153335,0.410467
529,0.171304,0.393748
530,0.173574,0.388422
531,0.178655,0.392919
532,0.163283,0.384016
533,0.159072,0.410538
534,0.159949,0.400235
535,0.160584,0.399009
536,0.151403,0.417313
537,0.168133,0.409614
538,0.161354,0.390765
539,0.151954,0.41187
540,0.152019,0.393552
541,0.158017,0.421148
542,0.142327,0.406907
543,0.155161,0.392668
544,0.173923,0.416588
545,0.148537,0.413327
546,0.169272,0.414722
547,0.155294,0.393949
548,0.178692,0.398878
549,0.161422,0.441377
550,0.167729,0.394479
551,0.175695,0.421879
552,0.156029,0.394976
553,0.161476,0.393765
554,0.16157,0.398188
555,0.171384,0.39038
556,0.155353,0.40481
557,0.177975,0.4103
558,0.148621,0.382438
559,0.166909,0.382819
560,0.166425,0.405621
561,0.165498,0.411916
562,0.188077,0.403972
563,0.160721,0.38106
564,0.157766,0.403831
565,0.160717,0.394324
566,0.162375,0.391513
567,0.165816,0.385202
568,0.156179,0.415563
569,0.18878,0.395431
570,0.166184,0.392543
571,0.170972,0.408089
572,0.166273,0.418082
573,0.161553,0.414604
574,0.156695,0.403703
575,0.16387,0.398057
576,0.171994,0.438944
577,0.161794,0.395274
578,0.153917,0.40164
579,0.161775,0.417526
580,0.159471,0.414572
581,0.155822,0.376104
582,0.171807,0.388527
583,0.163399,0.411984
584,0.151383,0.38028
585,0.148702,0.393615
586,0.16149,0.393453
587,0.14646,0.397498
588,0.147224,0.38778
589,0.186251,0.392243
590,0.168418,0.410536
591,0.179602,0.383248
592,0.143363,0.389481
593,0.153779,0.403333
594,0.152471,0.411116
595,0.16927,0.413712
596,0.164294,0.39168
597,0.161067,0.396599
598,0.158055,0.398675
599,0.161278,0.402967
600,0.170145,0.397543
601,0.159691,0.398034
602,0.169341,0.416667
603,0.181324,0.389574
604,0.188092,0.419171
605,0.166376,0.414241
606,0.168655,0.406873
607,0.170466,0.389819
608,0.141515,0.404737
609,0.159863,0.369572
610,0.189075,0.389572
611,0.194659,0.387244
612,0.154524,0.386774
613,0.165018,0.41204
614,0.164637,0.423027
615,0.171245,0.395581
616,0.160425,0.407584
617,0.171144,0.393798
618,0.187547,0.396623
619,0.179481,0.402467
620,0.142352,0.451915
621,0.173781,0.375215
622,0.137183,0.407782
623,0.166971,0.388571
624,0.174806,0.423457
625,0.166257,0.406208
626,0.171126,0.42047
627,0.149639,0.374773
628,0.182863,0.431456
629,0.145147,0.423446
630,0.183302,0.416294
631,0.15516,0.387387
632,0.161528,0.406219
633,0.179543,0.406458
634,0.157155,0.409633
635,0.140255,0.380822
636,0.163464,0.421071
637,0.156886,0.393993
638,0.178157,0.401832
639,0.158265,0.391379
640,0.143482,0.391843
641,0.184004,0.421736
642,0.145213,0.401089
643,0.163826,0.386033
644,0.191948,0.417828
645,0.156661,0.374168
646,0.162965,0.396023
647,0.163084,0.382439
648,0.167847,0.389145
649,0.183891,0.398329
650,0.155702,0.408491
651,0.148455,0.3994
652,0.167462,0.381808
653,0.165763,0.403613
654,0.145105,0.415012
655,0.154534,0.390991
656,0.153956,0.394078
657,0.185416,0.378448
658,0.138771,0.399732
659,0.17544,0.399441
660,0.176186,0.424145
661,0.167949,0.405552
662,0.157687,0.379864
663,0.15966,0.398674
664,0.160274,0.385068
665,0.169658,0.402041
666,0.149309,0.374768
667,0.19132,0.401831
668,0.175416,0.406474
669,0.156428,0.403905
670,0.154989,0.400652
671,0.16356,0.406941
672,0.152943,0.398339
673,0.156605,0.412826
674,0.165142,0.380149
675,0.174119,0.393927
676,0.186392,0.384339
677,0.144131,0.396405
678,0.167451,0.38251
679,0.149532,0.403748
680,0.13404,0.410076
681,0.179863,0.399901
682,0.158315,0.404124
683,0.156471,0.41587
684,0.152362,0.403993
685,0.16126,0.393547
686,0.162798,0.39124
687,0.173879,0.377311
688,0.137497,0.401755
689,0.160354,0.406618
690,0.162931,0.41362
691,0.140935,0.407387
692,0.152246,0.418293
693,0.153887,0.414587
694,0.159003,0.413436
695,0.174484,0.396026
696,0.158403,0.399064
697,0.163063,0.404495
698,0.154588,0.419162
699,0.188592,0.402681
700,0.147386,0.41578
701,0.175764,0.415134
702,0.171943,0.394747
703,0.165408,0.37419
704,0.146587,0.404434
705,0.144858,0.391522
706,0.18655,0.39936
707,0.154826,0.388135
708,0.14551,0.397615
709,0.143107,0.398609
710,0.161863,0.434952
711,0.179471,0.39057
712,0.183086,0.403063
713,0.155233,0.420344
714,0.154083,0.410135
715,0.143836,0.407997
716,0.167198,0.409406
717,0.144419,0.400964
718,0.153895,0.381574
719,0.162712,0.413006
720,0.165957,0.391317
721,0.181376,0.396919
722,0.179716,0.394765
723,0.165169,0.387294
724,0.173197,0.397339
725,0.177584,0.400669
726,0.151465,0.388924
727,0.166684,0.397773
728,0.164663,0.403408
729,0.176452,0.415156
730,0.162254,0.406216
731,0.177954,0.400007
732,0.134163,0.41653
733,0.155423,0.407527
734,0.168512,0.376851
735,0.173278,0.394853
736,0.167365,0.385277
737,0.172047,0.407564
738,0.18626,0.406695
739,0.136307,0.429197
740,0.185856,0.374759
741,0.125726,0.435582
742,0.178796,0.394028
743,0.158361,0.41166
744,0.160306,0.413673
745,0.171619,0.419476
746,0.169934,0.421079
747,0.153837,0.406099
748,0.185105,0.410941
749,0.145767,0.395668
750,0.147639,0.381165
751,0.160631,0.407296
752,0.174585,0.411225
753,0.184245,0.418384
754,0.165346,0.394433
755,0.141844,0.381895
756,0.14087,0.413398
757,0.165839,0.405289
758,0.176904,0.431409
759,0.155197,0.419459
760,0.1679,0.410713
761,0.174011,0.402492
762,0.159316,0.417613
763,0.167779,0.403413
764,0.165865,0.389738
765,0.142788,0.374088
766,0.201216,0.384215
767,0.160106,0.384131
768,0.140053,0.41731
769,0.179261,0.403196
770,0.14262,0.405383
771,0.175941,0.367116
772,0.166773,0.425087
773,0.15025,0.420613
774,0.173047,0.388365
775,0.162621,0.384368
776,0.173504,0.405931
777,0.169051,0.383804
778,0.169683,0.419479
779,0.14462,0.402166
780,0.157741,0.412247
781,0.175396,0.41951
782,0.156399,0.37786
783,0.159343,0.403926
784,0.157147,0.417375
785,0.150247,0.392867
786,0.154871,0.402144
787,0.160098,0.412329
788,0.150131,0.401999
789,0.150898,0.387156
790,0.164578,0.378978
791,0.152846,0.393035
792,0.177741,0.405185
793,0.171178,0.412987
794,0.172765,0.404207
795,0.150258,0.391822
796,0.177113,0.403165
797,0.170228,0.403097
798,0.140183,0.390139
799,0.168435,0.425087
800,0.175287,0.387398
801,0.187108,0.400756
802,0.147518,0.399645
803,0.184945,0.377631
804,0.162954,0.426811
805,0.160077,0.379574
806,0.153729,0.385706
807,0.178871,0.401125
808,0.176656,0.404761
809,0.178467,0.405543
810,0.169817,0.389266
811,0.149098,0.402427
812,0.148616,0.403124
813,0.172356,0.419463
814,0.144227,0.389
815,0.173738,0.40931
816,0.171387,0.402811
817,0.150878,0.398393
818,0.183549,0.414347
819,0.150796,0.405887
820,0.178523,0.423953
821,0.161729,0.387016
822,0.167408,0.375307
823,0.187253,0.401759
824,0.157728,0.407059
825,0.153304,0.392923
826,0.184701,0.410797
827,0.152961,0.402894
828,0.175348,0.397276
829,0.185824,0.408924
830,0.157747,0.379996
831,0.167188,0.386736
832,0.182006,0.393176
833,0.165772,0.395453
834,0.156794,0.41025
835,0.172788,0.429653
836,0.162264,0.377151
837,0.158615,0.399556
838,0.168509,0.403806
839,0.148581,0.405236
840,0.165381,0.370386
